Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
03/10/2017;11.2;888.25;14.466.667;20.5;16.833.333;13.9;86.291.667;72;10.8;24.625
04/10/2017;.4;887.75;14.245.833;27.7;20.433.333;15.1;70.375;40;8.1;2.266.667
05/10/2017;0;887.708.333;12.425;30.4;23.55;17.5;53.5;27;9.9;3.591.667
06/10/2017;0;888.9;9.570.833;31.2;24.729.167;19;39.5;22;10.8;31.625
07/10/2017;0;887.829.167;6.4;31.1;24.55;17.3;33.291.667;14;8.7;2.679.167
08/10/2017;0;886.529.167;4.145.833;32.3;25.766.667;17.1;26.75;13;8.1;2.445.833
09/10/2017;0;886.329.167;5.129.167;32.2;26.479.167;20.9;26.208.333;17;7.2;2.508.333
10/10/2017;0;886.183.333;7.004.167;32.5;26.308.333;19.2;30.583.333;19;10.1;2.991.667
11/10/2017;0;8.856.375;4.133.333;32.3;25.85;16.2;26.625;14;12.3;2.841.667
12/10/2017;0;885.920.833;2.245.833;33.1;258.875;16.2;24.125;12;10.1;2.45
13/10/2017;0;8.854.125;39.875;33.5;26.145.833;16.7;26.208.333;13;7.6;2.116.667
14/10/2017;0;885.433.333;4.520.833;34.3;26.616.667;16.9;26.708.333;13;7.4;1.925
15/10/2017;0;885.820.833;4.225;35.4;283.875;18.5;23.416.667;12;8.4;2.091.667
16/10/2017;0;887.483.333;7.704.167;33.6;277.625;21.7;28.708.333;21;11.7;3.691.667
17/10/2017;0;889.033.333;10.470.833;31.2;25.741.667;20.5;39.5;27;11.3;4.158.333
18/10/2017;0;888.6;75.375;30.4;24.725;19.5;35.041.667;20;11.1;3.770.833
19/10/2017;0;887.275;34.125;31.4;25.195.833;19.8;24.666.667;17;9;3.070.833
20/10/2017;0;886.520.833;6.945.833;31.7;25.366.667;17.1;32.125;20;8.4;1.9
21/10/2017;0;886.5;72.125;32.8;26.9;19.3;30.25;18;11.3;2.491.667
22/10/2017;0;8.865.625;7.545.833;33.3;26.495.833;20.4;31.041.667;20;13.9;2.533.333
23/10/2017;0;8.867.125;11.933.333;32;24.2;19.1;49.75;23;10.7;2.858.333
24/10/2017;0;886.483.333;10.020.833;32.5;25.641.667;20.1;41.125;19;10.2;33.625
25/10/2017;0;886.320.833;76.625;32.8;25.995.833;20.1;33;18;10.1;35.125
26/10/2017;0;885.133.333;81.625;33.1;25.95;18.8;33.666.667;19;9.8;2.625
27/10/2017;3;884.866.667;13.504.167;30;23.970.833;21;53.291.667;33;11.3;1.995.833
28/10/2017;9.4;885.270.833;15.4;28.1;225.875;18.4;65.166.667;46;9.1;2.229.167
29/10/2017;1.2;885.854.167;16.045.833;27.9;21.708.333;18.4;71.333.333;40;6.7;1.825
30/10/2017;2;883.654.167;162.375;29.7;22.120.833;17.3;71.833.333;38;9.3;1.675
31/10/2017;8.8;883.954.167;17.216.667;27;219.375;18.7;75.916.667;53;11;2.845.833
01/11/2017;0;885.629.167;16.770.833;26.2;20.379.167;17;80.458.333;55;8.3;1.95
02/11/2017;6.8;887.258.333;17.583.333;26;20.945.833;19;81.5;60;9.1;26.375
03/11/2017;11.8;886.766.667;16.666.667;28.2;22.308.333;19;72.333.333;44;8.8;3.008.333
04/11/2017;5.4;8.858.375;16.279.167;29.6;23.158.333;19.1;67.291.667;39;7.4;2.133.333
05/11/2017;0;886.545.833;17.575;23.7;21.116.667;18.9;80.5;62;8.4;2.266.667
06/11/2017;2;8.854.125;15.925;28.8;22.745.833;17.4;68.625;38;6;1.766.667
07/11/2017;5.2;884;176.625;27.4;22.020.833;18.3;77.5;53;7.9;2.25
08/11/2017;37.6;884.25;17.208.333;21.8;19.395.833;17.7;87.208.333;75;14.3;3.433.333
09/11/2017;8;884.579.167;17.329.167;24.3;195.625;17.8;87.083.333;66;8.8;28.375
10/11/2017;9.4;883.766.667;17.879.167;23;19.770.833;18.3;89.125;72;10.1;2.191.667
11/11/2017;56.2;882.779.167;17.475;25.6;198.125;17.6;86.833.333;61;12.3;2.916.667
12/11/2017;7;883.029.167;17.033.333;27.1;206.625;17.5;81.125;52;8.5;26.625
13/11/2017;18.4;883.595.833;14.879.167;29.2;22.933.333;17;64.708.333;36;7.7;1.508.333
14/11/2017;0;884.05;10.533.333;30.4;237.625;15.4;46.083.333;25;6.8;17.375
15/11/2017;0;885.616.667;14.829.167;27.8;22.325;16.4;63.625;40;9.4;32.375
16/11/2017;.4;886.295.833;14.220.833;28.4;22.991.667;18;59.833.333;35;10;3.05
17/11/2017;.8;8.851.125;16.266.667;26.1;20.454.167;17.6;77.791.667;53;10.2;1.820.833
18/11/2017;21.4;883.983.333;16.695.833;26.4;207.125;16.8;78.541.667;54;11.1;2.341.667
19/11/2017;0;884.008.333;16.554.167;26.3;21.170.833;18.3;75.875;54;11.3;2.508.333
20/11/2017;0;884.504.167;16.645.833;29.1;22.6;18.4;71.5;40;9.8;2.15
21/11/2017;5.8;884.920.833;17.1;26.1;217.625;18.6;75.375;57;7.9;1.766.667
22/11/2017;0;884.558.333;15.729.167;27.1;22.404.167;18.4;67.708.333;45;9.4;2.558.333
23/11/2017;0;885.008.333;163.625;28.6;23.025;19.7;67.541.667;44;8.8;1.825
24/11/2017;0;886.795.833;17.129.167;25.1;21.65;19.7;75.916.667;60;8.2;2.2
25/11/2017;0;886.708.333;172.125;28.4;22.766.667;19.3;72.541.667;45;10.3;2.333.333
26/11/2017;42.6;8.867.125;17.304.167;26.5;20.258.333;17.6;84.125;54;16.1;1.883.333
27/11/2017;21.6;8.870.375;16.770.833;26.8;21.233.333;17;77;51;9.6;14.625
28/11/2017;.6;886.920.833;16.975;28.4;22.125;19.1;73.833.333;42;8.3;2.341.667
29/11/2017;4.2;885.041.667;17.608.333;27.6;21.408.333;18.8;80.083.333;49;8;1.866.667
30/11/2017;63.6;883.641.667;17.033.333;22.3;19.391.667;16.7;86.416.667;69;11.7;2.525
01/12/2017;5.4;883.391.667;16.425;23.6;19.525;17.7;82.708.333;65;12.4;3.525
02/12/2017;4.8;884.620.833;172.125;23.3;19.641.667;18.2;86.291.667;68;10.8;2.925
03/12/2017;1;884.616.667;170.375;25.8;21.025;17.8;78.666.667;60;8.9;28.125
04/12/2017;2.8;8.847.125;16.554.167;29.8;23.320.833;18.5;68.416.667;40;9.6;2.375
05/12/2017;0;886.120.833;18.25;26.6;21.766.667;18.6;81;57;8;1.216.667
06/12/2017;4;8.856.875;17.629.167;25.7;21.958.333;18.9;77.166.667;58;6.9;1.791.667
07/12/2017;9.6;884.325;17.629.167;26.7;21.575;19.1;79.666.667;48;8.9;17.625
08/12/2017;14.2;882.866.667;17.825;26.6;21.9;18.3;78.958.333;57;10.9;2.854.167
09/12/2017;0;8.825.125;18.020.833;26.8;21.55;19;81.166.667;58;9;2.808.333
10/12/2017;0;8.812.875;18.320.833;23.3;200.375;19;90;75;7.2;21.625
11/12/2017;26;8.821.125;17.429.167;23.3;19.895.833;18.6;86.458.333;58;9.5;23.125
12/12/2017;25.8;884.558.333;16.95;24.7;19.475;17.6;86.083.333;56;6.5;1.679.167
13/12/2017;8.6;886.358.333;17.466.667;24.6;20.195.833;18.1;84.958.333;61;10;1.625
14/12/2017;34.4;8.869.625;17.791.667;23.1;19.483.333;17.8;90.083.333;76;10.3;23.125
15/12/2017;56;886.654.167;17.220.833;23.5;19.291.667;17.2;88.208.333;69;9.2;3.016.667
16/12/2017;1;886.458.333;16.916.667;21.4;189.875;17.7;87.958.333;74;7;1.608.333
17/12/2017;3;887.216.667;15.704.167;25.2;19.904.167;16.1;77.958.333;51;10.3;2.608.333
18/12/2017;.4;887.395.833;16.370.833;26.8;20.829.167;17.3;77.125;48;7.4;1.979.167
19/12/2017;.2;887.6;16.308.333;28.4;22.520.833;16.8;70.083.333;44;8.2;2.204.167
20/12/2017;0;886.345.833;14.85;28.8;23.729.167;19.6;59.041.667;34;8;2.695.833
21/12/2017;0;8.855.625;14.858.333;29.4;23.808.333;18.4;58.916.667;38;7.9;2.058.333
22/12/2017;0;886.370.833;16.3;27.5;22.075;19.3;70.958.333;45;9.7;1.616.667
23/12/2017;17.6;886.841.667;15.595.833;28.4;21.2;17;72.916.667;41;10.4;1.895.833
24/12/2017;7.8;8.855.875;16.483.333;29.6;21.354.167;17;75.833.333;39;12.8;1.533.333
25/12/2017;2.4;884.995.833;16.941.667;28.2;21.725;17.8;75.791.667;49;12.8;1.35
26/12/2017;26;885.758.333;17.279.167;30.3;228.375;17.2;73.541.667;35;6.5;17.625
27/12/2017;0;885.791.667;16.995.833;29.6;24.458.333;20.3;65.958.333;33;9.1;2.479.167
28/12/2017;0;885;134.125;30.5;24.55;16.9;52.958.333;27;7.4;1.916.667
29/12/2017;0;885.025;16.754.167;29.5;23.095.833;19;68.5;41;12.3;1.708.333
30/12/2017;.6;885.908.333;17.854.167;24.3;20.754.167;19.3;83.625;71;11.9;1.654.167
31/12/2017;11.4;886.975;17.045.833;28.8;22.245.833;16.8;74.25;44;7.7;1.720.833
01/01/2018;.2;886.825;18.2;26.3;21.475;19.6;82.208.333;57;6.4;1.433.333
02/01/2018;16.6;null;null;27.3;null;17.9;81.117.647;51;8;null
03/01/2018;.2;null;null;null;null;21.8;null;null;null;null
04/01/2018;null;null;null;27.2;null;null;null;49;7.8;null
05/01/2018;.4;887.504.167;17.554.167;23.9;200.375;19.1;86;68;8.2;1.704.167
06/01/2018;12.2;8.875.375;16.979.167;23.6;19.416.667;17.6;86.458.333;66;8.6;1.820.833
07/01/2018;30.6;886.079.167;16.541.667;26.1;20.483.333;17.1;79.416.667;50;12.3;2.041.667
08/01/2018;4.4;886.795.833;16.766.667;26.2;20.245.833;16.5;81.25;52;10.1;1.65
09/01/2018;18.8;888.091.667;155.875;27.8;218.375;17.2;70.333.333;40;9.1;2.3
10/01/2018;0;8.886.875;16.070.833;27.8;22.925;18.6;65.791.667;49;9.4;3.475
11/01/2018;0;888.291.667;15.641.667;27.5;22.845.833;19;65.625;42;9.5;3.520.833
12/01/2018;0;887.283.333;14.3;27.4;21.35;16.6;65;40;10.3;2.458.333
13/01/2018;0;886.145.833;15.158.333;27.8;20.15;15.2;75.5;40;11;1.483.333
14/01/2018;7.8;887.395.833;159.875;22.5;19.195.833;16.7;82.25;60;10.1;1.970.833
15/01/2018;.6;887.525;16.425;27.3;20.158.333;16.5;80.291.667;50;10.5;1.625
16/01/2018;.2;8.880.375;16.416.667;28.6;22.458.333;17.2;70.541.667;45;8.3;2.195.833
17/01/2018;0;8.875.875;14.308.333;28.3;23.191.667;17.6;60.5;31;11.2;24.875
18/01/2018;0;887.929.167;12.020.833;28.1;23.016.667;15.5;51.916.667;31;8.8;2.333.333
19/01/2018;0;8.877.125;13.358.333;29.2;22.954.167;15.6;57.125;32;8.4;2.425
20/01/2018;0;886.933.333;12;29.7;24.216.667;16.3;48.583.333;28;9.1;2.316.667
21/01/2018;0;8.862.375;11.908.333;30.6;24.1;16.1;48.958.333;26;8.1;1.845.833
22/01/2018;0;885.008.333;12.270.833;30.8;24.408.333;17.2;51.041.667;25;9;2.233.333
23/01/2018;0;885.058.333;10.475;30.8;24.604.167;16.1;43.375;23;8.1;2.225
24/01/2018;0;885.395.833;14.341.667;29.8;24.5;20.3;54.458.333;34;9.1;2.508.333
25/01/2018;9;884.766.667;17.416.667;26.4;21.425;18.7;78.791.667;53;9.9;1.829.167
26/01/2018;2.2;8.840.875;17.433.333;26.8;20.941.667;19.1;80.958.333;53;9.5;1.525
27/01/2018;20;883.895.833;17.704.167;27.6;20.95;18;83;51;10.2;1.741.667
28/01/2018;25.8;884.191.667;17.35;26.6;21.379.167;18.1;78.916.667;56;10.9;2.358.333
29/01/2018;0;883.633.333;17.758.333;27.9;21.691.667;19.2;79.25;49;9.2;21.625
30/01/2018;.8;883.166.667;17.375;28.5;22.3;18.6;75.041.667;46;9.7;22.625
31/01/2018;.2;883.75;17.895.833;28.2;221.875;19.5;77.5;49;11.4;2.391.667
01/02/2018;25.2;883.695.833;17.804.167;26.4;21.233.333;18.3;81.791.667;57;11.3;3.079.167
02/02/2018;24;883.125;182.625;26.9;21.3;18.6;83.791.667;59;10.3;31.125
03/02/2018;1.4;881.458.333;18.070.833;26.5;20.6;18.7;85.833.333;65;9.2;3.058.333
04/02/2018;51.2;882.020.833;16.3;20.4;17.979.167;16.3;90;76;9.6;1.945.833
05/02/2018;1.8;882.191.667;16.208.333;23.2;191.625;17.1;83.541.667;63;9;2.483.333
06/02/2018;.2;883.541.667;16.383.333;26;20.55;17;78.25;53;10.5;3.120.833
07/02/2018;0;885.329.167;167.375;26.5;20.1;17.8;82.666.667;49;8.5;2.033.333
08/02/2018;75.8;885.333.333;16.645.833;27.8;21.258.333;16.1;77.291.667;44;8.3;18.625
09/02/2018;.2;886.008.333;18.304.167;26.9;22.4;19.6;78.791.667;56;8.9;1.991.667
10/02/2018;2.4;886.725;17.366.667;27.3;20.891.667;18.2;81.166.667;51;9.8;2.229.167
11/02/2018;1.4;886.895.833;16.620.833;28.8;22.366.667;16.7;73;39;8.7;1.854.167
12/02/2018;0;886.470.833;16.020.833;28.7;23.308.333;18.2;66.375;39;7.8;20.875
13/02/2018;0;886.745.833;12.079.167;28.5;23.720.833;16.5;49.041.667;33;7.1;23.375
14/02/2018;0;887.595.833;14.120.833;28.8;23.458.333;16.7;57.291.667;31;10.5;2.829.167
15/02/2018;0;888.620.833;14.820.833;27.1;22.654.167;18.5;62;43;10.5;3.266.667
16/02/2018;0;8.889.375;160.375;28.3;22.566.667;18.9;68.041.667;42;8.9;3.133.333
17/02/2018;0;887.279.167;15.670.833;28.7;23.375;19.6;63.416.667;39;10.4;3.254.167
18/02/2018;0;885.966.667;16.829.167;27.7;21.725;18.8;74.708.333;44;10.3;2.520.833
19/02/2018;.6;885.283.333;17.795.833;26.9;207.875;18.3;83.791.667;54;8.4;1.220.833
20/02/2018;18.8;885.554.167;17.558.333;26;21.416.667;18.1;79.666.667;57;6;16.125
21/02/2018;7.2;885.15;18.7;25.6;20.941.667;18.9;87.291.667;66;9;1.566.667
22/02/2018;17;885.316.667;16.995.833;24.4;19.745.833;17.9;84.583.333;67;15.9;2.645.833
23/02/2018;.2;885.708.333;17.095.833;27.7;214.875;17.5;77.583.333;47;11.4;2.408.333
24/02/2018;.2;886.204.167;17.108.333;29.6;21.304.167;16.9;79.291.667;40;11.4;1.783.333
25/02/2018;20.6;886.425;176.125;28;21.491.667;18.3;79.958.333;48;10.3;2.441.667
26/02/2018;8.2;887.133.333;176.125;26.9;20.983.333;18.2;81.875;54;9.4;1.779.167
27/02/2018;8.6;886.995.833;17.954.167;28.1;223.375;18.9;77.75;48;5.5;1.491.667
28/02/2018;0;886.25;17.570.833;29.5;22.808.333;18.2;74.541.667;41;7.1;1.645.833
01/03/2018;1.8;887.75;15.183.333;30.5;22.595.833;17.4;66.666.667;28;7.2;1.775
02/03/2018;0;8.883.625;16;27.8;217.125;18.1;70.916.667;43;9.2;1.65
03/03/2018;.2;886.495.833;169.375;28.7;22.116.667;17.2;74.041.667;45;10.1;1.325
04/03/2018;0;8.847.625;17.066.667;31.3;23.091.667;18.3;72.083.333;32;13.2;1.420.833
05/03/2018;59.6;885.058.333;168.625;29.5;22.733.333;18.1;71.916.667;39;10;2.129.167
06/03/2018;2.4;885.270.833;17.841.667;28.5;22.925;19.2;74.666.667;48;10.3;1.679.167
07/03/2018;.2;885.408.333;18.679.167;28.6;22.258.333;19.5;80.875;52;8.1;1.645.833
08/03/2018;27.4;885.441.667;18.416.667;26.3;21.2;18.9;84.833.333;61;9.8;1.958.333
09/03/2018;7.2;885.679.167;18.466.667;26.6;20.854.167;19;86.875;62;10.8;1.416.667
10/03/2018;34;885.325;18.491.667;26;21.2;17.4;85.333.333;61;10.6;2.570.833
11/03/2018;6.6;885.379.167;18.025;24.7;20.395.833;18.5;86.708.333;66;8.4;2.704.167
12/03/2018;.8;884.508.333;181.875;27.1;22.075;19.1;79.75;56;6.2;15.625
13/03/2018;2.8;885.295.833;19.133.333;28.1;22.775;20;81.166.667;55;11;1.533.333
14/03/2018;29.8;886.641.667;18.670.833;27.5;21.495.833;18.5;84.791.667;56;11.1;1.904.167
15/03/2018;.2;8.875.125;17.833.333;28.3;22.041.667;17.4;78.916.667;45;8.5;1.975
16/03/2018;0;886.920.833;16.716.667;29.5;23.375;18.2;69.25;40;6.8;12.875
17/03/2018;0;886.183.333;17.791.667;28.2;22.204.167;18.9;76.791.667;48;8.6;2.125
18/03/2018;0;884.745.833;17.120.833;27.5;22.370.833;18.1;73.708.333;48;6.7;1.691.667
19/03/2018;0;884.816.667;17.35;29;23.129.167;18.3;71.166.667;42;7.7;20.875
20/03/2018;6.6;885.691.667;17.675;28.1;22.208.333;18.5;76.916.667;48;9.4;2.120.833
21/03/2018;.6;886.591.667;17.954.167;27.7;21.779.167;19.1;79.833.333;52;7.7;1.604.167
22/03/2018;15.2;886.075;17.725;26.9;214.375;18;80.291.667;55;10.1;14.875
23/03/2018;0;885.695.833;17.316.667;28;21.745.833;16.9;77.708.333;47;7.6;17.875
24/03/2018;11.4;886.391.667;17.245.833;24.7;20.433.333;17.1;82.541.667;64;9.3;19.875
25/03/2018;19.6;887.095.833;17.383.333;26.4;21.904.167;18.2;76.75;52;8;2.520.833
26/03/2018;.2;887.4;16.241.667;26.3;218.875;18.1;71.541.667;51;8.6;25.875
27/03/2018;0;887.825;14.85;27;21.966.667;17.5;65.375;43;11.8;2.983.333
28/03/2018;0;887.629.167;14.679.167;26.8;22.008.333;18.7;64.166.667;42;9.3;28.625
29/03/2018;0;886.866.667;14.754.167;26.8;21.979.167;17.8;64.833.333;42;9.5;3.025
30/03/2018;0;8.864.875;15.641.667;25.6;22.233.333;19.8;66.416.667;55;8.1;2.604.167
31/03/2018;0;886.129.167;16.558.333;26.9;220.125;19.1;71.791.667;52;8.1;1.966.667
01/04/2018;3.4;885.558.333;17.158.333;27.1;21.375;17.9;78.291.667;52;7.8;1.704.167
02/04/2018;11.4;885.75;179.375;24.5;20.333.333;18.3;86.541.667;63;5.6;12.875
03/04/2018;4;8.844.875;17.370.833;28.6;21.641.667;17.3;78.75;44;9.3;1.695.833
04/04/2018;47;884.716.667;18.558.333;26;20.766.667;18.4;87.583.333;66;7.4;12.125
05/04/2018;9;884.179.167;18.108.333;27.2;21.295.833;17.5;82.875;55;6.4;1.525
06/04/2018;.6;8.850.125;174.625;26.8;20.75;18.2;82.458.333;54;7.4;2.504.167
07/04/2018;35.4;885.929.167;17.316.667;26.2;20.633.333;17.2;82.5;52;9.2;1.920.833
08/04/2018;.2;887.204.167;17.525;24.6;19.654.167;18.3;87.75;65;10.2;1.879.167
09/04/2018;8.8;887.416.667;165.875;26.2;20.054.167;17.7;81.625;52;7.8;2.395.833
10/04/2018;.2;887.679.167;16.404.167;25.5;20.645.833;17.9;77.666.667;53;8.5;2.941.667
11/04/2018;0;887.75;16.016.667;25.6;20.741.667;17.8;75.458.333;50;9.5;3.616.667
12/04/2018;0;888.279.167;14.933.333;24;19.629.167;16;74.875;56;9.8;2.945.833
13/04/2018;0;889.104.167;16.045.833;25;20.441.667;17.8;76.791.667;55;9.6;2.866.667
14/04/2018;6.6;890.333.333;16.345.833;22.5;19.779.167;17.5;81.083.333;60;11.1;2.641.667
15/04/2018;0;890.433.333;16.791.667;25.7;20.604.167;17.7;79.541.667;56;8.7;3.058.333
16/04/2018;51.4;889.391.667;16.725;25.1;205.375;16.3;79.875;57;8.1;2.570.833
17/04/2018;0;889.808.333;16.004.167;22.1;19.395.833;17.5;80.958.333;67;10;3.720.833
18/04/2018;0;891.470.833;15.070.833;20.6;18.320.833;16.5;81.666.667;69;10.6;34.875
19/04/2018;0;891.175;15.025;25.4;19.670.833;15.9;75.583.333;53;7.3;2.695.833
20/04/2018;0;889.983.333;15.604.167;24.1;20.108.333;15.4;76.333.333;55;5.8;2.008.333
21/04/2018;0;8.880.375;15.05;26;19.941.667;15;75.375;47;5.1;1.270.833
22/04/2018;0;8.870.125;14.85;26.4;20.604.167;15.4;70.833.333;46;7.1;1.745.833
23/04/2018;2.4;888.15;15.875;26.5;205.875;17.7;75.625;48;9.1;2.454.167
24/04/2018;17.6;889.275;15.595.833;26.4;21.175;17.4;71.666.667;48;8;28.125
25/04/2018;0;889.570.833;15.058.333;25.9;21.154.167;16.6;69.291.667;46;8.3;2.795.833
26/04/2018;0;889.020.833;14.7;27.5;20.970.833;15.6;69.291.667;34;7.6;2.008.333
27/04/2018;18.8;888.895.833;15.554.167;26.3;20.933.333;15.9;72.916.667;47;6.8;2.141.667
28/04/2018;0;889.358.333;14.945.833;26.6;21.625;16.6;67.208.333;41;8.1;2.329.167
29/04/2018;0;889.070.833;14.670.833;26.1;21.204.167;16.5;67.583.333;40;7.3;2.408.333
30/04/2018;0;8.893.625;13.891.667;26.2;208.625;15.1;66.041.667;38;6.9;2
01/05/2018;0;889.991.667;12.616.667;26.6;20.725;14.4;62.041.667;32;7.3;1.95
02/05/2018;0;8.897.625;12.333.333;26.5;20.108.333;13.3;62.541.667;42;9.3;2.145.833
03/05/2018;0;889.345.833;14.775;27.5;21.65;14.8;66.291.667;45;8.2;2.408.333
04/05/2018;0;889.325;152.375;26.7;21.570.833;16.5;68.416.667;46;8.2;2.541.667
05/05/2018;0;889.770.833;14.108.333;26.1;21.129.167;15.5;65.5;40;9.2;2.425
06/05/2018;0;890.25;13.95;25.7;21;16.6;65.25;46;8.6;2.845.833
07/05/2018;0;890.108.333;13.208.333;26.1;20.741.667;14.1;63.583.333;40;7;2.470.833
08/05/2018;0;8.892.625;134.125;25.2;20.458.333;15.9;65.125;43;6.6;2.358.333
09/05/2018;0;889.320.833;12.370.833;25;198.875;15.9;63.083.333;37;8.6;2.983.333
10/05/2018;0;888.991.304;13.517.391;24.7;19.717.391;15.5;6.873.913;43;8.8;3.073.913
11/05/2018;0;889.391.667;12.391.667;26;19.85;12.4;64.291.667;37;6.2;17.125
12/05/2018;0;888.220.833;11.625;26.9;20.008.333;13.3;61.791.667;34;5.4;1.458.333
13/05/2018;0;887.866.667;10.508.333;27.4;19.941.667;13.1;58.208.333;27;6.2;1.529.167
14/05/2018;0;887.904.167;114.875;26.8;20.504.167;13.6;58.166.667;37;8.1;2.125
15/05/2018;0;888.254.167;135.125;26.1;20.754.167;16.5;64.333.333;43;9.5;2.616.667
16/05/2018;0;8.881.125;12.920.833;26.9;19.8;13.9;67.125;36;6.4;1.579.167
17/05/2018;0;887.745.833;138.125;25.6;199.375;14.4;69.333.333;47;8;1.3
18/05/2018;0;887.316.667;14.208.333;26.5;21.166.667;15.9;65.916.667;45;7.3;20.125
19/05/2018;0;886.929.167;14.904.167;27.2;201.375;15.2;74.083.333;44;11.9;2.179.167
20/05/2018;9.4;886.970.833;13.941.667;22.7;16.966.667;14.1;83.166.667;58;11.2;19.375
21/05/2018;.2;887.608.333;10.075;26.2;17.504.167;9.3;64.25;37;5.8;1.754.167
22/05/2018;0;888.995.833;11.254.167;26.1;18.741.667;11.5;64.583.333;37;5.9;1.541.667
23/05/2018;0;890.05;11.616.667;26.2;195.375;13;62.166.667;34;7.5;1.904.167
24/05/2018;0;891.241.667;147.625;25.5;20.291.667;15.4;71.75;49;8.4;2.466.667
25/05/2018;0;890.595.833;14.775;24.6;19.325;16.2;76.25;51;8;31.625
26/05/2018;0;889.979.167;12.825;24.7;18.816.667;14.8;70;44;8.7;30.875
27/05/2018;0;8.909.375;12.6;23.2;180.625;14.3;71.333.333;49;9.1;3.095.833
28/05/2018;0;891.408.333;12.458.333;22.2;17.575;13.8;72.916.667;52;8.9;3.2
29/05/2018;0;891.220.833;123.625;23.7;17.754.167;13.9;72.291.667;47;9;2.783.333
30/05/2018;0;8.904.375;11.720.833;23.6;17.945.833;13.7;68.291.667;43;7.4;27.375
31/05/2018;0;888.7;10.079.167;24.6;17.816.667;11.3;63.041.667;35;6.9;2.045.833
01/06/2018;0;8.883.375;10.175;25.2;179.125;10.8;63.208.333;35;6.2;1.520.833
02/06/2018;0;889.670.833;9.445.833;25.4;18.454.167;11.3;59.083.333;23;7.6;1.775
03/06/2018;0;8.909.875;10.083.333;25.5;18.95;12.3;58.291.667;37;8.4;20.625
04/06/2018;0;890.808.333;11.808.333;26.2;19.395.833;12.5;63;40;9.2;2.420.833
05/06/2018;0;888.670.833;125.625;25.6;20.025;15.2;63.458.333;43;7.3;2.204.167
06/06/2018;0;886.954.167;13.545.833;26.4;19.354.167;13.8;71.25;46;7.5;15.375
07/06/2018;0;8.889.875;133.875;27.7;20.783.333;14.8;65.833.333;35;8.1;1.554.167
08/06/2018;0;890.095.833;14.341.667;27.8;21.516.667;15.5;66;40;5.7;1.654.167
09/06/2018;0;8.902.875;14.358.333;27.6;20.904.167;14.2;68.958.333;41;7.9;1.970.833
10/06/2018;0;889.741.667;13.975;26.8;217.375;17.5;62.5;41;8.1;26.875
11/06/2018;0;889.425;14.045.833;25.9;205.875;16.7;67.25;44;8.6;23.125
12/06/2018;0;889.766.667;12.958.333;27.2;206.125;14;64;31;6.2;1.629.167
13/06/2018;0;8.901.875;11.945.833;27.1;20.6;14.7;60.583.333;32;6.7;16.125
14/06/2018;0;890.520.833;109.375;27.2;20.233.333;13;58.208.333;31;7.4;2.070.833
15/06/2018;0;891.404.167;9.954.167;26.3;19.629.167;13.2;57.125;30;7.2;1.825
16/06/2018;0;891.970.833;9.079.167;24.9;18.720.833;12.7;56.041.667;32;7.9;22.625
17/06/2018;0;892.841.667;9.379.167;24.8;17.795.833;11.4;60.5;34;8;2.2
18/06/2018;0;8.932.625;10.016.667;23.8;18.170.833;12.2;60.75;37;8.6;2.5
19/06/2018;0;892.720.833;9.925;23.5;17.95;13.7;60.791.667;39;8.7;29.375
20/06/2018;0;892.570.833;11.683.333;24.4;18.966.667;14.6;63.333.333;45;9.3;3.120.833
21/06/2018;0;891.775;11.508.333;24.9;193.125;13.8;62.375;38;10.1;2.875
22/06/2018;0;890.916.667;10.333.333;26;19.016.667;11.9;60.625;29;7.7;2.054.167
23/06/2018;0;889.708.333;8.716.667;25.6;19.541.667;13.1;52.125;28;8.6;2.208.333
24/06/2018;0;890.354.167;7.866.667;25.5;18.379.167;11.1;53.125;29;6.7;1.795.833
25/06/2018;0;889.2;9.129.167;26;19.004.167;11.2;55.041.667;33;8.5;23.125
26/06/2018;0;889.070.833;8.683.333;25.6;20.125;13.4;49.958.333;29;7.1;19.125
27/06/2018;0;889.716.667;78.875;25.5;19.783.333;13.3;48.625;30;7.8;20.125
28/06/2018;0;889.741.667;7.454.167;25.1;194.625;12.3;47.5;29;10.1;2.729.167
29/06/2018;0;889.55;8.433.333;24.2;18.316.667;13;54.041.667;33;7.8;2.516.667
30/06/2018;0;888.345.833;8.879.167;25;17.775;10;58.666.667;34;7.1;1.766.667
01/07/2018;0;887.875;9.883.333;25.9;18.816.667;11.2;58.833.333;34;6.7;1.758.333
02/07/2018;0;8.882.875;9.7;26.3;19.875;12.1;54.958.333;30;8.3;1.9
03/07/2018;0;888.945.833;8.183.333;26.3;19.095.833;11.7;53.625;24;7.7;1.808.333
