Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
26/12/2017;26;885,758333;17,279167;30,3;22,8375;17,2;73,541667;35;6,5;1,7625
27/12/2017;0;885,791667;16,995833;29,6;24,458333;20,3;65,958333;33;9,1;2,479167
28/12/2017;0;885;13,4125;30,5;24,55;16,9;52,958333;27;7,4;1,916667
29/12/2017;0;885,025;16,754167;29,5;23,095833;19;68,5;41;12,3;1,708333
30/12/2017;0,6;885,908333;17,854167;24,3;20,754167;19,3;83,625;71;11,9;1,654167
31/12/2017;11,4;886,975;17,045833;28,8;22,245833;16,8;74,25;44;7,7;1,720833
01/01/2018;0,2;886,825;18,2;26,3;21,475;19,6;82,208333;57;6,4;1,433333
02/01/2018;16,6;null;null;27,3;null;17,9;81,117647;51;8;null
03/01/2018;0,2;null;null;null;null;21,8;null;null;null;null
04/01/2018;null;null;null;27,2;null;null;null;49;7,8;null
05/01/2018;0,4;887,504167;17,554167;23,9;20,0375;19,1;86;68;8,2;1,704167
06/01/2018;12,2;887,5375;16,979167;23,6;19,416667;17,6;86,458333;66;8,6;1,820833
07/01/2018;30,6;886,079167;16,541667;26,1;20,483333;17,1;79,416667;50;12,3;2,041667
08/01/2018;4,4;886,795833;16,766667;26,2;20,245833;16,5;81,25;52;10,1;1,65
09/01/2018;18,8;888,091667;15,5875;27,8;21,8375;17,2;70,333333;40;9,1;2,3
10/01/2018;0;888,6875;16,070833;27,8;22,925;18,6;65,791667;49;9,4;3,475
11/01/2018;0;888,291667;15,641667;27,5;22,845833;19;65,625;42;9,5;3,520833
12/01/2018;0;887,283333;14,3;27,4;21,35;16,6;65;40;10,3;2,458333
13/01/2018;0;886,145833;15,158333;27,8;20,15;15,2;75,5;40;11;1,483333
14/01/2018;7,8;887,395833;15,9875;22,5;19,195833;16,7;82,25;60;10,1;1,970833
15/01/2018;0,6;887,525;16,425;27,3;20,158333;16,5;80,291667;50;10,5;1,625
16/01/2018;0,2;888,0375;16,416667;28,6;22,458333;17,2;70,541667;45;8,3;2,195833
17/01/2018;0;887,5875;14,308333;28,3;23,191667;17,6;60,5;31;11,2;2,4875
18/01/2018;0;887,929167;12,020833;28,1;23,016667;15,5;51,916667;31;8,8;2,333333
19/01/2018;0;887,7125;13,358333;29,2;22,954167;15,6;57,125;32;8,4;2,425
20/01/2018;0;886,933333;12;29,7;24,216667;16,3;48,583333;28;9,1;2,316667
21/01/2018;0;886,2375;11,908333;30,6;24,1;16,1;48,958333;26;8,1;1,845833
22/01/2018;0;885,008333;12,270833;30,8;24,408333;17,2;51,041667;25;9;2,233333
23/01/2018;0;885,058333;10,475;30,8;24,604167;16,1;43,375;23;8,1;2,225
24/01/2018;0;885,395833;14,341667;29,8;24,5;20,3;54,458333;34;9,1;2,508333
25/01/2018;9;884,766667;17,416667;26,4;21,425;18,7;78,791667;53;9,9;1,829167
26/01/2018;2,2;884,0875;17,433333;26,8;20,941667;19,1;80,958333;53;9,5;1,525
27/01/2018;20;883,895833;17,704167;27,6;20,95;18;83;51;10,2;1,741667
28/01/2018;25,8;884,191667;17,35;26,6;21,379167;18,1;78,916667;56;10,9;2,358333
29/01/2018;0;883,633333;17,758333;27,9;21,691667;19,2;79,25;49;9,2;2,1625
30/01/2018;0,8;883,166667;17,375;28,5;22,3;18,6;75,041667;46;9,7;2,2625
31/01/2018;0,2;883,75;17,895833;28,2;22,1875;19,5;77,5;49;11,4;2,391667
01/02/2018;25,2;883,695833;17,804167;26,4;21,233333;18,3;81,791667;57;11,3;3,079167
02/02/2018;24;883,125;18,2625;26,9;21,3;18,6;83,791667;59;10,3;3,1125
03/02/2018;1,4;881,458333;18,070833;26,5;20,6;18,7;85,833333;65;9,2;3,058333
04/02/2018;51,2;882,020833;16,3;20,4;17,979167;16,3;90;76;9,6;1,945833
05/02/2018;1,8;882,191667;16,208333;23,2;19,1625;17,1;83,541667;63;9;2,483333
06/02/2018;0,2;883,541667;16,383333;26;20,55;17;78,25;53;10,5;3,120833
07/02/2018;0;885,329167;16,7375;26,5;20,1;17,8;82,666667;49;8,5;2,033333
08/02/2018;75,8;885,333333;16,645833;27,8;21,258333;16,1;77,291667;44;8,3;1,8625
09/02/2018;0,2;886,008333;18,304167;26,9;22,4;19,6;78,791667;56;8,9;1,991667
10/02/2018;2,4;886,725;17,366667;27,3;20,891667;18,2;81,166667;51;9,8;2,229167
11/02/2018;1,4;886,895833;16,620833;28,8;22,366667;16,7;73;39;8,7;1,854167
12/02/2018;0;886,470833;16,020833;28,7;23,308333;18,2;66,375;39;7,8;2,0875
13/02/2018;0;886,745833;12,079167;28,5;23,720833;16,5;49,041667;33;7,1;2,3375
14/02/2018;0;887,595833;14,120833;28,8;23,458333;16,7;57,291667;31;10,5;2,829167
15/02/2018;0;888,620833;14,820833;27,1;22,654167;18,5;62;43;10,5;3,266667
16/02/2018;0;888,9375;16,0375;28,3;22,566667;18,9;68,041667;42;8,9;3,133333
17/02/2018;0;887,279167;15,670833;28,7;23,375;19,6;63,416667;39;10,4;3,254167
18/02/2018;0;885,966667;16,829167;27,7;21,725;18,8;74,708333;44;10,3;2,520833
19/02/2018;0,6;885,283333;17,795833;26,9;20,7875;18,3;83,791667;54;8,4;1,220833
20/02/2018;18,8;885,554167;17,558333;26;21,416667;18,1;79,666667;57;6;1,6125
21/02/2018;7,2;885,15;18,7;25,6;20,941667;18,9;87,291667;66;9;1,566667
22/02/2018;17;885,316667;16,995833;24,4;19,745833;17,9;84,583333;67;15,9;2,645833
23/02/2018;0,2;885,708333;17,095833;27,7;21,4875;17,5;77,583333;47;11,4;2,408333
24/02/2018;0,2;886,204167;17,108333;29,6;21,304167;16,9;79,291667;40;11,4;1,783333
25/02/2018;20,6;886,425;17,6125;28;21,491667;18,3;79,958333;48;10,3;2,441667
26/02/2018;8,2;887,133333;17,6125;26,9;20,983333;18,2;81,875;54;9,4;1,779167
27/02/2018;8,6;886,995833;17,954167;28,1;22,3375;18,9;77,75;48;5,5;1,491667
28/02/2018;0;886,25;17,570833;29,5;22,808333;18,2;74,541667;41;7,1;1,645833
01/03/2018;1,8;887,75;15,183333;30,5;22,595833;17,4;66,666667;28;7,2;1,775
02/03/2018;0;888,3625;16;27,8;21,7125;18,1;70,916667;43;9,2;1,65
03/03/2018;0,2;886,495833;16,9375;28,7;22,116667;17,2;74,041667;45;10,1;1,325
04/03/2018;0;884,7625;17,066667;31,3;23,091667;18,3;72,083333;32;13,2;1,420833
05/03/2018;59,6;885,058333;16,8625;29,5;22,733333;18,1;71,916667;39;10;2,129167
06/03/2018;2,4;885,270833;17,841667;28,5;22,925;19,2;74,666667;48;10,3;1,679167
07/03/2018;0,2;885,408333;18,679167;28,6;22,258333;19,5;80,875;52;8,1;1,645833
08/03/2018;27,4;885,441667;18,416667;26,3;21,2;18,9;84,833333;61;9,8;1,958333
09/03/2018;7,2;885,679167;18,466667;26,6;20,854167;19;86,875;62;10,8;1,416667
10/03/2018;34;885,325;18,491667;26;21,2;17,4;85,333333;61;10,6;2,570833
11/03/2018;6,6;885,379167;18,025;24,7;20,395833;18,5;86,708333;66;8,4;2,704167
12/03/2018;0,8;884,508333;18,1875;27,1;22,075;19,1;79,75;56;6,2;1,5625
13/03/2018;2,8;885,295833;19,133333;28,1;22,775;20;81,166667;55;11;1,533333
14/03/2018;29,8;886,641667;18,670833;27,5;21,495833;18,5;84,791667;56;11,1;1,904167
15/03/2018;0,2;887,5125;17,833333;28,3;22,041667;17,4;78,916667;45;8,5;1,975
16/03/2018;0;886,920833;16,716667;29,5;23,375;18,2;69,25;40;6,8;1,2875
17/03/2018;0;886,183333;17,791667;28,2;22,204167;18,9;76,791667;48;8,6;2,125
18/03/2018;0;884,745833;17,120833;27,5;22,370833;18,1;73,708333;48;6,7;1,691667
19/03/2018;0;884,816667;17,35;29;23,129167;18,3;71,166667;42;7,7;2,0875
20/03/2018;6,6;885,691667;17,675;28,1;22,208333;18,5;76,916667;48;9,4;2,120833
21/03/2018;0,6;886,591667;17,954167;27,7;21,779167;19,1;79,833333;52;7,7;1,604167
22/03/2018;15,2;886,075;17,725;26,9;21,4375;18;80,291667;55;10,1;1,4875
23/03/2018;0;885,695833;17,316667;28;21,745833;16,9;77,708333;47;7,6;1,7875
24/03/2018;11,4;886,391667;17,245833;24,7;20,433333;17,1;82,541667;64;9,3;1,9875
25/03/2018;19,6;887,095833;17,383333;26,4;21,904167;18,2;76,75;52;8;2,520833
26/03/2018;0,2;887,4;16,241667;26,3;21,8875;18,1;71,541667;51;8,6;2,5875
27/03/2018;0;887,825;14,85;27;21,966667;17,5;65,375;43;11,8;2,983333
28/03/2018;0;887,629167;14,679167;26,8;22,008333;18,7;64,166667;42;9,3;2,8625
29/03/2018;0;886,866667;14,754167;26,8;21,979167;17,8;64,833333;42;9,5;3,025
30/03/2018;0;886,4875;15,641667;25,6;22,233333;19,8;66,416667;55;8,1;2,604167
31/03/2018;0;886,129167;16,558333;26,9;22,0125;19,1;71,791667;52;8,1;1,966667
01/04/2018;3,4;885,558333;17,158333;27,1;21,375;17,9;78,291667;52;7,8;1,704167
02/04/2018;11,4;885,75;17,9375;24,5;20,333333;18,3;86,541667;63;5,6;1,2875
03/04/2018;4;884,4875;17,370833;28,6;21,641667;17,3;78,75;44;9,3;1,695833
04/04/2018;47;884,716667;18,558333;26;20,766667;18,4;87,583333;66;7,4;1,2125
05/04/2018;9;884,179167;18,108333;27,2;21,295833;17,5;82,875;55;6,4;1,525
06/04/2018;0,6;885,0125;17,4625;26,8;20,75;18,2;82,458333;54;7,4;2,504167
07/04/2018;35,4;885,929167;17,316667;26,2;20,633333;17,2;82,5;52;9,2;1,920833
08/04/2018;0,2;887,204167;17,525;24,6;19,654167;18,3;87,75;65;10,2;1,879167
09/04/2018;8,8;887,416667;16,5875;26,2;20,054167;17,7;81,625;52;7,8;2,395833
10/04/2018;0,2;887,679167;16,404167;25,5;20,645833;17,9;77,666667;53;8,5;2,941667
11/04/2018;0;887,75;16,016667;25,6;20,741667;17,8;75,458333;50;9,5;3,616667
12/04/2018;0;888,279167;14,933333;24;19,629167;16;74,875;56;9,8;2,945833
13/04/2018;0;889,104167;16,045833;25;20,441667;17,8;76,791667;55;9,6;2,866667
14/04/2018;6,6;890,333333;16,345833;22,5;19,779167;17,5;81,083333;60;11,1;2,641667
15/04/2018;0;890,433333;16,791667;25,7;20,604167;17,7;79,541667;56;8,7;3,058333
16/04/2018;51,4;889,391667;16,725;25,1;20,5375;16,3;79,875;57;8,1;2,570833
17/04/2018;0;889,808333;16,004167;22,1;19,395833;17,5;80,958333;67;10;3,720833
18/04/2018;0;891,470833;15,070833;20,6;18,320833;16,5;81,666667;69;10,6;3,4875
19/04/2018;0;891,175;15,025;25,4;19,670833;15,9;75,583333;53;7,3;2,695833
20/04/2018;0;889,983333;15,604167;24,1;20,108333;15,4;76,333333;55;5,8;2,008333
21/04/2018;0;888,0375;15,05;26;19,941667;15;75,375;47;5,1;1,270833
22/04/2018;0;887,0125;14,85;26,4;20,604167;15,4;70,833333;46;7,1;1,745833
23/04/2018;2,4;888,15;15,875;26,5;20,5875;17,7;75,625;48;9,1;2,454167
24/04/2018;17,6;889,275;15,595833;26,4;21,175;17,4;71,666667;48;8;2,8125
25/04/2018;0;889,570833;15,058333;25,9;21,154167;16,6;69,291667;46;8,3;2,795833
26/04/2018;0;889,020833;14,7;27,5;20,970833;15,6;69,291667;34;7,6;2,008333
27/04/2018;18,8;888,895833;15,554167;26,3;20,933333;15,9;72,916667;47;6,8;2,141667
28/04/2018;0;889,358333;14,945833;26,6;21,625;16,6;67,208333;41;8,1;2,329167
29/04/2018;0;889,070833;14,670833;26,1;21,204167;16,5;67,583333;40;7,3;2,408333
30/04/2018;0;889,3625;13,891667;26,2;20,8625;15,1;66,041667;38;6,9;2
01/05/2018;0;889,991667;12,616667;26,6;20,725;14,4;62,041667;32;7,3;1,95
02/05/2018;0;889,7625;12,333333;26,5;20,108333;13,3;62,541667;42;9,3;2,145833
03/05/2018;0;889,345833;14,775;27,5;21,65;14,8;66,291667;45;8,2;2,408333
04/05/2018;0;889,325;15,2375;26,7;21,570833;16,5;68,416667;46;8,2;2,541667
05/05/2018;0;889,770833;14,108333;26,1;21,129167;15,5;65,5;40;9,2;2,425
06/05/2018;0;890,25;13,95;25,7;21;16,6;65,25;46;8,6;2,845833
07/05/2018;0;890,108333;13,208333;26,1;20,741667;14,1;63,583333;40;7;2,470833
08/05/2018;0;889,2625;13,4125;25,2;20,458333;15,9;65,125;43;6,6;2,358333
09/05/2018;0;889,320833;12,370833;25;19,8875;15,9;63,083333;37;8,6;2,983333
10/05/2018;0;888,991304;13,517391;24,7;19,717391;15,5;68,73913;43;8,8;3,073913
11/05/2018;0;889,391667;12,391667;26;19,85;12,4;64,291667;37;6,2;1,7125
12/05/2018;0;888,220833;11,625;26,9;20,008333;13,3;61,791667;34;5,4;1,458333
13/05/2018;0;887,866667;10,508333;27,4;19,941667;13,1;58,208333;27;6,2;1,529167
14/05/2018;0;887,904167;11,4875;26,8;20,504167;13,6;58,166667;37;8,1;2,125
15/05/2018;0;888,254167;13,5125;26,1;20,754167;16,5;64,333333;43;9,5;2,616667
16/05/2018;0;888,1125;12,920833;26,9;19,8;13,9;67,125;36;6,4;1,579167
17/05/2018;0;887,745833;13,8125;25,6;19,9375;14,4;69,333333;47;8;1,3
18/05/2018;0;887,316667;14,208333;26,5;21,166667;15,9;65,916667;45;7,3;2,0125
19/05/2018;0;886,929167;14,904167;27,2;20,1375;15,2;74,083333;44;11,9;2,179167
20/05/2018;9,4;886,970833;13,941667;22,7;16,966667;14,1;83,166667;58;11,2;1,9375
21/05/2018;0,2;887,608333;10,075;26,2;17,504167;9,3;64,25;37;5,8;1,754167
22/05/2018;0;888,995833;11,254167;26,1;18,741667;11,5;64,583333;37;5,9;1,541667
23/05/2018;0;890,05;11,616667;26,2;19,5375;13;62,166667;34;7,5;1,904167
24/05/2018;0;891,241667;14,7625;25,5;20,291667;15,4;71,75;49;8,4;2,466667
25/05/2018;0;890,595833;14,775;24,6;19,325;16,2;76,25;51;8;3,1625
26/05/2018;0;889,979167;12,825;24,7;18,816667;14,8;70;44;8,7;3,0875
27/05/2018;0;890,9375;12,6;23,2;18,0625;14,3;71,333333;49;9,1;3,095833
28/05/2018;0;891,408333;12,458333;22,2;17,575;13,8;72,916667;52;8,9;3,2
29/05/2018;0;891,220833;12,3625;23,7;17,754167;13,9;72,291667;47;9;2,783333
30/05/2018;0;890,4375;11,720833;23,6;17,945833;13,7;68,291667;43;7,4;2,7375
31/05/2018;0;888,7;10,079167;24,6;17,816667;11,3;63,041667;35;6,9;2,045833
01/06/2018;0;888,3375;10,175;25,2;17,9125;10,8;63,208333;35;6,2;1,520833
02/06/2018;0;889,670833;9,445833;25,4;18,454167;11,3;59,083333;23;7,6;1,775
03/06/2018;0;890,9875;10,083333;25,5;18,95;12,3;58,291667;37;8,4;2,0625
04/06/2018;0;890,808333;11,808333;26,2;19,395833;12,5;63;40;9,2;2,420833
05/06/2018;0;888,670833;12,5625;25,6;20,025;15,2;63,458333;43;7,3;2,204167
06/06/2018;0;886,954167;13,545833;26,4;19,354167;13,8;71,25;46;7,5;1,5375
07/06/2018;0;888,9875;13,3875;27,7;20,783333;14,8;65,833333;35;8,1;1,554167
08/06/2018;0;890,095833;14,341667;27,8;21,516667;15,5;66;40;5,7;1,654167
09/06/2018;0;890,2875;14,358333;27,6;20,904167;14,2;68,958333;41;7,9;1,970833
10/06/2018;0;889,741667;13,975;26,8;21,7375;17,5;62,5;41;8,1;2,6875
11/06/2018;0;889,425;14,045833;25,9;20,5875;16,7;67,25;44;8,6;2,3125
12/06/2018;0;889,766667;12,958333;27,2;20,6125;14;64;31;6,2;1,629167
13/06/2018;0;890,1875;11,945833;27,1;20,6;14,7;60,583333;32;6,7;1,6125
14/06/2018;0;890,520833;10,9375;27,2;20,233333;13;58,208333;31;7,4;2,070833
15/06/2018;0;891,404167;9,954167;26,3;19,629167;13,2;57,125;30;7,2;1,825
16/06/2018;0;891,970833;9,079167;24,9;18,720833;12,7;56,041667;32;7,9;2,2625
17/06/2018;0;892,841667;9,379167;24,8;17,795833;11,4;60,5;34;8;2,2
18/06/2018;0;893,2625;10,016667;23,8;18,170833;12,2;60,75;37;8,6;2,5
19/06/2018;0;892,720833;9,925;23,5;17,95;13,7;60,791667;39;8,7;2,9375
20/06/2018;0;892,570833;11,683333;24,4;18,966667;14,6;63,333333;45;9,3;3,120833
21/06/2018;0;891,775;11,508333;24,9;19,3125;13,8;62,375;38;10,1;2,875
22/06/2018;0;890,916667;10,333333;26;19,016667;11,9;60,625;29;7,7;2,054167
23/06/2018;0;889,708333;8,716667;25,6;19,541667;13,1;52,125;28;8,6;2,208333
24/06/2018;0;890,354167;7,866667;25,5;18,379167;11,1;53,125;29;6,7;1,795833
25/06/2018;0;889,2;9,129167;26;19,004167;11,2;55,041667;33;8,5;2,3125
26/06/2018;0;889,070833;8,683333;25,6;20,125;13,4;49,958333;29;7,1;1,9125
27/06/2018;0;889,716667;7,8875;25,5;19,783333;13,3;48,625;30;7,8;2,0125
28/06/2018;0;889,741667;7,454167;25,1;19,4625;12,3;47,5;29;10,1;2,729167
29/06/2018;0;889,55;8,433333;24,2;18,316667;13;54,041667;33;7,8;2,516667
30/06/2018;0;888,345833;8,879167;25;17,775;10;58,666667;34;7,1;1,766667
01/07/2018;0;887,875;9,883333;25,9;18,816667;11,2;58,833333;34;6,7;1,758333
02/07/2018;0;888,2875;9,7;26,3;19,875;12,1;54,958333;30;8,3;1,9
03/07/2018;0;888,945833;8,183333;26,3;19,095833;11,7;53,625;24;7,7;1,808333
04/07/2018;0;888,841667;7,716667;25,8;18,808333;12;51,708333;29;9,7;2,2375
05/07/2018;0;889,804167;7,141667;24,7;18,8375;11,9;48,375;29;8,6;2,625
06/07/2018;0;890,041667;7,2375;24,9;18,304167;10,7;50,833333;30;10,5;2,525
07/07/2018;0;889,491667;8,704167;26,7;19,575;14,6;51;31;8,1;2,295833
08/07/2018;0;889,779167;10,65;28,2;19,720833;12,5;59,333333;29;5,4;1,175
09/07/2018;0;889,995833;10,533333;27,8;20,504167;12,7;55,875;29;6,2;1,433333
10/07/2018;0;889,833333;10,054167;27,1;20,045833;14,1;55,541667;28;6,9;1,925
11/07/2018;0;890,033333;10,545833;26;18,816667;13,6;60,666667;34;7,1;1,875
12/07/2018;0;890,958333;10,575;26,6;18,975;12,9;60,833333;31;6,6;1,470833
13/07/2018;0;891,0875;9,958333;26,7;19,8875;13,5;55,083333;29;7,1;1,941667
14/07/2018;0;890,291667;8,8625;26,1;19,991667;12,4;51,208333;29;7,7;2,441667
15/07/2018;0;890,508333;8,558333;26;19,575;12,5;51,916667;29;8;2,4375
16/07/2018;0;891,666667;10,041667;24,7;19,491667;14,8;55,25;39;9,7;2,616667
17/07/2018;0;891,166667;10,2125;25,2;19,104167;13,9;58;37;9;2,970833
18/07/2018;0;890,9125;11,6125;23,7;18,879167;15;63,916667;43;8,9;3,0375
19/07/2018;0;889,929167;8,104167;25,1;19,1625;14;49,958333;32;8,1;3,045833
20/07/2018;0;889,8625;8,616667;25,5;19,341667;14,1;51,708333;30;8,6;2,741667
21/07/2018;0;889,904167;8,8125;26,1;19,020833;11,5;54,916667;28;9,2;2,0875
22/07/2018;0;889,808333;7,5125;25,8;19,275;11,9;50,125;24;10,5;2,5375
23/07/2018;0;891,108333;6,683333;24,4;18,85;13,7;46,208333;28;10,2;3,466667
24/07/2018;0;891,395833;7,625;24,5;18,2125;12,6;51,375;32;9,7;3,025
25/07/2018;0;891,891667;8,283333;24,2;18,666667;14,4;52,208333;32;9,9;3,2375
26/07/2018;0;891,875;7,6375;24,7;18,725;12,4;49,541667;32;8,7;2,425
27/07/2018;0;891,1375;7,491667;25,6;18,945833;11,2;49,5;30;8,3;2,404167
28/07/2018;0;890,183333;7,183333;26,8;20,041667;11,7;45,708333;26;7;2,225
29/07/2018;0;889,2625;6,279167;28,1;19,829167;11;44,5;20;7,4;1,916667
30/07/2018;0;888,025;6,841667;28,5;20,820833;12,5;42,958333;23;7,4;1,829167
31/07/2018;0;888,458333;6,875;28,4;20,291667;12,4;45,25;22;6,1;1,254167
01/08/2018;0;887,608333;6,679167;29,3;21,5;13,7;40,625;23;6,1;1,1125
02/08/2018;0;888,029167;8,758333;29,3;22,15;16,3;43,833333;25;5,9;1,508333
03/08/2018;0;887,416667;10,066667;28,8;21,791667;16,4;49,083333;28;8,2;2,295833
04/08/2018;0;887,366667;9,166667;30;22,320833;15,5;46,333333;23;7,7;1,529167
05/08/2018;0;887,416667;10,295833;28,9;22,058333;15,9;49,041667;29;5,5;1,320833
06/08/2018;0;889,316667;10,275;29,1;22,416667;16;48,208333;29;5,1;1,270833
07/08/2018;0;889,816667;12,3625;28,5;22,020833;16,5;55,833333;34;8,9;2,633333
08/08/2018;0;890,483333;12,495833;28,7;22,325;16,8;55,833333;33;8,5;2,5875
09/08/2018;0,8;890,058333;13,8625;26;21,054167;18,2;64,708333;45;7,4;1,7125
10/08/2018;1,4;889,016667;13,525;28,9;21,416667;16,6;62,666667;35;6,7;1,266667
11/08/2018;0;889,541667;8,425;30,2;22,516667;13,8;46,333333;19;12,1;1,916667
12/08/2018;0;889,25;0,416667;30,1;21;11,6;26,666667;14;9,8;1,766667
13/08/2018;0;887,6;1,275;30,9;21,5;11,8;27,666667;16;6,3;1,758333
14/08/2018;0;887,491667;4,841667;30;22,291667;12,7;34,208333;19;6,7;1,866667
15/08/2018;0;888,425;8,520833;29,3;22,570833;15,6;42,083333;24;9,1;1,8
16/08/2018;12;891,2625;14,295833;24,3;19,754167;16,8;72,25;38;7,4;2,2
17/08/2018;0;892,804167;14,5125;21,5;18,070833;16,1;80,333333;62;8,4;2,925
18/08/2018;0;891,241667;13,408333;25,4;19;15,3;72,208333;42;9,4;2,904167
19/08/2018;4,2;891,183333;12,779167;26,9;20,2375;15,4;64,916667;34;7,7;2,333333
20/08/2018;0;891,75;10,225;26,9;21,025;15,5;52,75;28;8,8;2,720833
21/08/2018;0;891,3125;7,858333;27,7;21,195833;13,9;43,708333;25;9,2;2,358333
22/08/2018;0;890,466667;9,170833;28,7;22,108333;15;45,416667;25;8,1;2,433333
23/08/2018;0;888,695833;9,341667;28,6;22,925;18,2;43,041667;28;7,6;2,633333
24/08/2018;0;888,766667;8,479167;29,5;23,7875;19;39,166667;23;8,2;2,9
25/08/2018;0;889,404167;9,904167;29,6;22,766667;16,2;46,458333;24;11,2;1,941667
26/08/2018;4,6;890,629167;11,854167;28,6;22,7625;18,3;51,875;31;8;2,625
27/08/2018;0;889,816667;11,733333;28,2;22,2375;17,5;53,583333;32;10,4;3,4875
28/08/2018;0;890,783333;10,045833;26;20,983333;16;51,625;31;11,8;4,7625
29/08/2018;0;890,779167;8,795833;26,7;20,841667;15,7;47,666667;30;9,7;3,4
30/08/2018;0;889,529167;7,208333;26,6;21,458333;16,1;40,958333;27;9,9;3,170833
31/08/2018;0;888,245833;6,6875;28,2;21,95;17;38,541667;23;8,3;2,666667
01/09/2018;0;887,679167;6,545833;29,8;23,095833;16;35,875;23;9,3;2,279167
02/09/2018;0;887,391667;6,854167;30,1;23,604167;16,6;35,708333;21;7,7;2,079167
03/09/2018;0;886,645833;8,520833;30,3;23,454167;16,4;41,083333;22;11,2;2,041667
04/09/2018;0;885,6875;7,5;29;21,370833;13,9;44,291667;21;11,8;2,741667
05/09/2018;0;887,4875;6,058333;28,7;19,595833;12;44,5;21;9,4;2,366667
06/09/2018;0;888,316667;6,379167;30,7;22,2875;13,5;37,958333;19;8,1;2,229167
07/09/2018;0;889,204167;10,445833;29,4;23,516667;16,3;45,416667;26;8,8;3,0875
08/09/2018;0;888,675;6,295833;28,9;22,116667;15,5;39,416667;16;9,6;3,070833
09/09/2018;0;888,291667;3,270833;28,6;22,379167;16,6;29,375;18;9,1;2,975
10/09/2018;0;888,241667;2,929167;29,1;22,529167;13,8;29,125;16;8,2;2,291667
11/09/2018;0;887,3625;3,079167;30,4;22,8375;14,3;30;13;7,9;1,920833
12/09/2018;0;886,708333;3,041667;31,8;24,975;14,8;25,708333;14;7;1,925
13/09/2018;0;886,508333;6,795833;30,7;25,225;20,1;31,333333;23;8,4;2,783333
14/09/2018;0;885,6875;8,645833;30;23,925;16,9;39,208333;24;9,7;2,454167
15/09/2018;0;885,945833;14,695833;27,1;21,279167;17,6;67,541667;32;7,6;1,995833
16/09/2018;1;885,554167;12,266667;31,2;23,570833;16,3;55,083333;26;8;1,470833
17/09/2018;1,4;886,725;15,379167;27,2;20,279167;17,6;75,166667;39;8,4;2,341667
18/09/2018;9,8;886,6625;15,316667;27,9;20,558333;15,5;74,291667;40;10,1;1,595833
19/09/2018;18;887,604167;15,420833;28,1;21,645833;17;70,708333;30;9,9;2,608333
20/09/2018;0;888,129167;14,466667;28,8;22,3375;18,7;63,958333;32;7,7;1,779167
21/09/2018;9,4;887,808333;15,070833;29,1;21,529167;17,2;69,75;31;8;1,7625
22/09/2018;0;886,4;12,520833;31,1;23,5875;17,2;54,833333;24;7,4;1,658333
23/09/2018;0;885,695833;10,758333;32;24,391667;17;45,666667;22;8,4;1,941667
24/09/2018;0;886,391667;11,725;31,6;25,941667;19,4;42,583333;26;8;2,475
25/09/2018;0;885,958333;10,041667;31,8;25,529167;18,3;42,083333;19;8;1,8625
26/09/2018;0;885,695833;6,5375;31,9;25,608333;19,1;31,458333;16;8,4;2,1125
27/09/2018;0;885,566667;6,7125;32,2;25,166667;16,2;32,5;18;6,9;1,858333
28/09/2018;0;885,9625;8,916667;33,3;25,4875;17,8;37,125;18;6,5;1,595833
29/09/2018;0;885,279167;10,779167;33,6;26,6625;19,1;40,708333;17;6,8;1,791667
30/09/2018;0;885,1625;11,795833;32,4;25,625;19,2;44,291667;25;9,1;2,045833
01/10/2018;0;886,295833;14,866667;30,5;23,225;19,7;61,166667;32;8,9;2,570833
02/10/2018;3,8;886,983333;15,166667;27;22,35;17,8;65,5;42;8,6;2,345833
03/10/2018;0;886,516667;13,254167;31,4;24,516667;18,7;51,041667;29;8,8;1,8625
04/10/2018;0;886,766667;14,308333;32;25,183333;20,7;52,916667;28;8,7;2,1375
05/10/2018;7,6;886,075;14,341667;29,1;25,075;19,5;53,083333;33;7,1;1,833333
06/10/2018;0;886,091667;15,291667;31,3;23,7;19,3;61,791667;31;10,8;2,170833
07/10/2018;2;887,366667;14,779167;28,7;22,541667;18,8;65;31;7,4;1,691667
08/10/2018;0;886,7125;11,441667;32,3;24,870833;19,6;46,541667;21;9,3;2,375
09/10/2018;0;886,354167;14,65;29,4;22,991667;17,8;60,583333;34;9;1,770833
10/10/2018;0;886,2125;15,625;29,4;23,133333;20,2;63,875;39;8,5;1,85
11/10/2018;0;886,0125;14,075;32,6;25,366667;20,5;52,458333;25;8,4;1,991667
12/10/2018;0;886,4625;9,154167;33;26,925;19,7;34,833333;20;9,3;2,029167
13/10/2018;0;887,004167;9,9;32,8;26,9125;22;35,458333;22;8,4;1,866667
